transaction_id,account_id,transaction_date,transaction_type,amount
TRX-0015070,ACC-001160,2023-07-25 13:00:00,Transfer In,56.37
TRX-0027731,ACC-001160,2023-08-25 07:00:00,Card Payment,-356.79
TRX-0042655,ACC-001160,2023-08-26 11:00:00,Card Payment,-5.01
TRX-0004403,ACC-001160,2023-09-04 09:00:00,Fee,-121.23
TRX-0019753,ACC-001160,2023-09-07 18:00:00,Card Payment,-188.42
TRX-0033342,ACC-001160,2023-09-16 09:00:00,Transfer In,137.95
TRX-0028070,ACC-001160,2023-09-22 02:00:00,Card Payment,-123.17
TRX-0035704,ACC-001160,2023-09-24 06:00:00,Transfer In,36.49
TRX-0015432,ACC-001160,2023-09-24 08:00:00,Card Payment,-64.91
TRX-0045919,ACC-001160,2023-10-02 09:00:00,Salary Deposit,85.64
TRX-0041119,ACC-001160,2023-10-12 23:00:00,Transfer In,114.24
TRX-0013675,ACC-001160,2023-10-17 22:00:00,Card Payment,-28.93
TRX-0040003,ACC-001160,2023-10-21 17:00:00,Card Payment,-104.01
TRX-0045649,ACC-001160,2023-10-25 08:00:00,Card Payment,-80.35
TRX-0028298,ACC-001160,2023-10-25 22:00:00,Transfer Out,-233.3
TRX-0004984,ACC-001160,2023-11-13 07:00:00,Card Payment,-178.64
TRX-0028900,ACC-001160,2023-11-17 17:00:00,Card Payment,-196.43
TRX-0040465,ACC-001160,2023-11-23 10:00:00,Salary Deposit,37.82
TRX-0005779,ACC-001160,2023-11-24 19:00:00,Card Payment,-296.99
TRX-0019909,ACC-001160,2023-11-26 20:00:00,Card Payment,-109.38
TRX-0047455,ACC-001160,2023-11-27 05:00:00,Card Payment,-66.52
TRX-0025039,ACC-001160,2023-12-02 20:00:00,Card Payment,-200.8
TRX-0017053,ACC-001160,2023-12-10 16:00:00,Transfer Out,-56.26
TRX-0013949,ACC-001160,2023-12-21 21:00:00,Card Payment,-97.32
TRX-0014407,ACC-001160,2023-12-29 06:00:00,Transfer In,94.97
TRX-0036001,ACC-001160,2023-12-30 06:00:00,Card Payment,-23.67
TRX-0041912,ACC-001161,2023-01-19 14:00:00,Transfer In,71.26
TRX-0025007,ACC-001161,2023-01-31 11:00:00,Salary Deposit,55.32
TRX-0007804,ACC-001161,2023-02-04 08:00:00,Card Payment,-91.98
TRX-0036912,ACC-001161,2023-02-18 07:00:00,Transfer In,516.87
TRX-0034363,ACC-001161,2023-02-24 04:00:00,Card Payment,-112.32
TRX-0036789,ACC-001161,2023-02-26 20:00:00,Card Payment,-92.5
TRX-0020597,ACC-001161,2023-03-09 11:00:00,Transfer In,37.98
TRX-0017144,ACC-001161,2023-03-18 06:00:00,Transfer Out,-17.02
TRX-0018180,ACC-001161,2023-03-26 12:00:00,ATM Withdrawal,-27.54
TRX-0005927,ACC-001161,2023-03-30 08:00:00,ATM Withdrawal,-423.94
TRX-0014813,ACC-001161,2023-03-31 01:00:00,Fee,-50.81
TRX-0019714,ACC-001161,2023-04-10 14:00:00,Transfer Out,-93.06
TRX-0023180,ACC-001161,2023-04-25 02:00:00,Transfer Out,-317.35
TRX-0009994,ACC-001161,2023-05-01 22:00:00,ATM Withdrawal,-18.17
TRX-0041028,ACC-001161,2023-05-14 03:00:00,Card Payment,-110.51
TRX-0036495,ACC-001161,2023-05-27 10:00:00,Transfer Out,-325.64
TRX-0014637,ACC-001161,2023-06-11 05:00:00,ATM Withdrawal,-278.16
TRX-0048876,ACC-001161,2023-06-23 03:00:00,Card Payment,-10.76
TRX-0029604,ACC-001161,2023-07-11 23:00:00,Transfer In,370.15
TRX-0026015,ACC-001161,2023-07-13 03:00:00,Card Payment,-130.29
TRX-0022600,ACC-001161,2023-07-23 06:00:00,Card Payment,-92.32
TRX-0020298,ACC-001161,2023-07-30 11:00:00,ATM Withdrawal,-136.42
TRX-0042898,ACC-001161,2023-08-04 16:00:00,Transfer Out,-34.68
TRX-0012331,ACC-001161,2023-08-18 00:00:00,Transfer Out,-24.98
TRX-0007364,ACC-001161,2023-09-30 05:00:00,Transfer In,155.96
TRX-0030780,ACC-001161,2023-10-19 16:00:00,Card Payment,-51.2
TRX-0011994,ACC-001161,2023-10-25 09:00:00,Transfer Out,-463.47
TRX-0031924,ACC-001161,2023-10-25 09:00:00,Transfer In,226.74
TRX-0000564,ACC-001161,2023-10-25 20:00:00,Transfer In,17.36
TRX-0022388,ACC-001161,2023-11-15 19:00:00,Transfer In,54.49
TRX-0013955,ACC-001161,2023-11-20 15:00:00,Transfer In,23.27
TRX-0045842,ACC-001161,2023-12-04 02:00:00,Transfer In,262.58
TRX-0002226,ACC-001161,2023-12-06 19:00:00,Transfer Out,-137.74
TRX-0039284,ACC-001161,2023-12-15 10:00:00,Transfer Out,-355.64
TRX-0004851,ACC-001162,2023-01-25 14:00:00,Fee,-256.53
TRX-0045800,ACC-001162,2023-01-31 07:00:00,Transfer Out,-32.08
TRX-0004510,ACC-001162,2023-01-31 15:00:00,Transfer In,22.23
TRX-0048052,ACC-001162,2023-02-14 11:00:00,Card Payment,-75.9
TRX-0012208,ACC-001162,2023-02-17 17:00:00,Card Payment,-39.29
TRX-0005825,ACC-001162,2023-02-27 07:00:00,Card Payment,-233.11
TRX-0039554,ACC-001162,2023-02-28 07:00:00,Transfer In,27.23
TRX-0017500,ACC-001162,2023-03-25 18:00:00,Salary Deposit,90.55
TRX-0039643,ACC-001162,2023-03-28 07:00:00,Transfer In,27.66
TRX-0013569,ACC-001162,2023-04-01 03:00:00,Transfer Out,-211.43
TRX-0048007,ACC-001162,2023-04-01 17:00:00,Card Payment,-339.53
TRX-0003299,ACC-001162,2023-04-10 08:00:00,Card Payment,-316.77
TRX-0016397,ACC-001162,2023-04-18 18:00:00,Card Payment,-78.37
TRX-0027225,ACC-001162,2023-04-26 07:00:00,Transfer In,41.58
TRX-0036272,ACC-001162,2023-04-28 09:00:00,ATM Withdrawal,-47.46
TRX-0004695,ACC-001162,2023-05-07 09:00:00,Transfer Out,-185.04
TRX-0044939,ACC-001162,2023-05-07 21:00:00,Card Payment,-128.6
TRX-0007543,ACC-001162,2023-05-22 10:00:00,Card Payment,-199.64
TRX-0037528,ACC-001162,2023-06-06 22:00:00,Transfer In,335.68
TRX-0038803,ACC-001162,2023-06-20 08:00:00,Transfer Out,-15.2
TRX-0011201,ACC-001162,2023-07-02 02:00:00,Transfer Out,-26.68
TRX-0013727,ACC-001162,2023-07-16 17:00:00,Card Payment,-26.47
TRX-0023883,ACC-001162,2023-07-27 12:00:00,Transfer In,171.43
TRX-0017222,ACC-001162,2023-07-29 06:00:00,Salary Deposit,348.87
TRX-0040267,ACC-001162,2023-08-15 18:00:00,Card Payment,-157.77
TRX-0044597,ACC-001162,2023-08-26 14:00:00,Card Payment,-44.03
TRX-0013945,ACC-001162,2023-09-08 06:00:00,ATM Withdrawal,-180.8
TRX-0013996,ACC-001162,2023-09-16 01:00:00,Card Payment,-172.3
TRX-0014947,ACC-001162,2023-09-22 20:00:00,ATM Withdrawal,-83.4
TRX-0037621,ACC-001162,2023-10-18 19:00:00,Salary Deposit,6.28
TRX-0000101,ACC-001162,2023-10-20 18:00:00,Transfer Out,-211.19
TRX-0018709,ACC-001162,2023-11-01 20:00:00,ATM Withdrawal,-517.92
TRX-0015503,ACC-001162,2023-11-06 05:00:00,Transfer In,34.99
TRX-0001679,ACC-001162,2023-11-13 19:00:00,Card Payment,-133.24
TRX-0010221,ACC-001162,2023-11-19 23:00:00,ATM Withdrawal,-63.86
TRX-0013313,ACC-001162,2023-12-02 02:00:00,Card Payment,-533.69
TRX-0007459,ACC-001162,2023-12-05 08:00:00,Card Payment,-37.88
TRX-0009425,ACC-001162,2023-12-11 04:00:00,Transfer In,56.99
TRX-0029310,ACC-001162,2023-12-13 13:00:00,Card Payment,-20.97
TRX-0032299,ACC-001162,2023-12-17 09:00:00,Card Payment,-487.71
TRX-0004737,ACC-001162,2023-12-26 03:00:00,ATM Withdrawal,-159.44
TRX-0047904,ACC-001163,2023-01-18 20:00:00,Fee,-32.87
TRX-0019740,ACC-001163,2023-01-19 11:00:00,Transfer Out,-173.98
TRX-0047357,ACC-001163,2023-02-10 10:00:00,Card Payment,-529.42
TRX-0016394,ACC-001163,2023-02-15 16:00:00,Transfer In,128.15
TRX-0004994,ACC-001163,2023-02-16 11:00:00,Transfer In,241.74
TRX-0048380,ACC-001163,2023-03-02 05:00:00,Card Payment,-152.95
TRX-0046877,ACC-001163,2023-03-04 01:00:00,Salary Deposit,42.26
TRX-0044650,ACC-001163,2023-04-01 00:00:00,Card Payment,-78.8
TRX-0046834,ACC-001163,2023-04-03 05:00:00,Card Payment,-63.5
TRX-0004909,ACC-001163,2023-04-17 00:00:00,Transfer Out,-87.55
TRX-0045151,ACC-001163,2023-04-23 06:00:00,Card Payment,-225.61
TRX-0021926,ACC-001163,2023-04-24 15:00:00,Transfer Out,-278.79
TRX-0029223,ACC-001163,2023-05-01 16:00:00,Transfer Out,-55.4
TRX-0041855,ACC-001163,2023-05-07 02:00:00,Transfer In,75.49
TRX-0047141,ACC-001163,2023-05-21 12:00:00,ATM Withdrawal,-11.99
TRX-0000220,ACC-001163,2023-05-22 01:00:00,Transfer Out,-66.16
TRX-0004110,ACC-001163,2023-05-30 04:00:00,Transfer Out,-44.89
TRX-0043661,ACC-001163,2023-05-31 10:00:00,Transfer In,56.33
TRX-0027201,ACC-001163,2023-06-14 00:00:00,Transfer Out,-59.28
TRX-0036730,ACC-001163,2023-06-16 02:00:00,Card Payment,-80.83
TRX-0020204,ACC-001163,2023-06-20 10:00:00,Card Payment,-153.66
TRX-0000642,ACC-001163,2023-06-30 09:00:00,Transfer In,1595.46
TRX-0020354,ACC-001163,2023-07-26 09:00:00,Fee,-738.08
TRX-0041253,ACC-001163,2023-08-05 04:00:00,ATM Withdrawal,-166.1
TRX-0023787,ACC-001163,2023-08-15 10:00:00,Transfer Out,-70.91
TRX-0024891,ACC-001163,2023-08-19 14:00:00,Transfer Out,-106.48
TRX-0022257,ACC-001163,2023-09-03 13:00:00,Transfer Out,-87.03
TRX-0047360,ACC-001163,2023-09-11 23:00:00,Card Payment,-516.92
TRX-0021008,ACC-001163,2023-09-25 06:00:00,Card Payment,-91.98
TRX-0034044,ACC-001163,2023-10-14 21:00:00,Card Payment,-422.09
TRX-0018073,ACC-001163,2023-11-01 11:00:00,Salary Deposit,154.56
TRX-0030491,ACC-001163,2023-11-04 10:00:00,Card Payment,-538.01
TRX-0046302,ACC-001163,2023-11-23 10:00:00,Salary Deposit,83.93
TRX-0012696,ACC-001163,2023-11-28 07:00:00,ATM Withdrawal,-245.77
TRX-0037612,ACC-001163,2023-12-08 15:00:00,ATM Withdrawal,-218.67
TRX-0037459,ACC-001164,2023-01-08 04:00:00,Card Payment,-173.73
TRX-0027191,ACC-001164,2023-01-17 02:00:00,Transfer In,40.6
TRX-0039847,ACC-001164,2023-01-19 01:00:00,Card Payment,-74.44
TRX-0012418,ACC-001164,2023-01-24 04:00:00,Card Payment,-97.07
TRX-0016509,ACC-001164,2023-02-07 03:00:00,Transfer Out,-222.53
TRX-0039894,ACC-001164,2023-02-11 17:00:00,ATM Withdrawal,-265.8
TRX-0032180,ACC-001164,2023-02-28 09:00:00,ATM Withdrawal,-24.35
TRX-0040727,ACC-001164,2023-03-07 06:00:00,Card Payment,-449.54
TRX-0018611,ACC-001164,2023-03-09 21:00:00,Card Payment,-98.82
TRX-0026013,ACC-001164,2023-04-14 01:00:00,Card Payment,-18.52
TRX-0048584,ACC-001164,2023-04-30 13:00:00,Salary Deposit,50.49
TRX-0026903,ACC-001164,2023-05-05 21:00:00,ATM Withdrawal,-206.27
TRX-0023490,ACC-001164,2023-05-14 19:00:00,Transfer In,139.92
TRX-0043034,ACC-001164,2023-05-15 04:00:00,ATM Withdrawal,-20.84
TRX-0025418,ACC-001164,2023-06-04 03:00:00,Transfer In,203.8
TRX-0043424,ACC-001164,2023-06-10 07:00:00,Transfer Out,-91.49
TRX-0046362,ACC-001164,2023-07-03 15:00:00,Transfer Out,-43.46
TRX-0047946,ACC-001164,2023-07-16 12:00:00,ATM Withdrawal,-216.97
TRX-0020564,ACC-001164,2023-07-19 09:00:00,ATM Withdrawal,-103.33
TRX-0047230,ACC-001164,2023-07-28 15:00:00,Salary Deposit,91.78
TRX-0018596,ACC-001164,2023-08-01 23:00:00,Card Payment,-436.08
TRX-0015235,ACC-001164,2023-08-02 16:00:00,Card Payment,-57.44
TRX-0041922,ACC-001164,2023-08-13 12:00:00,Card Payment,-226.9
TRX-0036329,ACC-001164,2023-08-16 09:00:00,Salary Deposit,240.11
TRX-0002725,ACC-001164,2023-09-02 20:00:00,Card Payment,-407.84
TRX-0018125,ACC-001164,2023-09-05 05:00:00,Fee,-47.77
TRX-0049704,ACC-001164,2023-09-23 05:00:00,Transfer Out,-134.72
TRX-0025409,ACC-001164,2023-10-18 04:00:00,Transfer Out,-186.2
TRX-0022939,ACC-001164,2023-10-29 22:00:00,Transfer In,187.73
TRX-0048552,ACC-001164,2023-11-16 16:00:00,Transfer In,98.73
TRX-0004374,ACC-001164,2023-11-18 00:00:00,Fee,-22.68
TRX-0013335,ACC-001164,2023-11-25 04:00:00,Transfer In,456.23
TRX-0013801,ACC-001164,2023-12-13 08:00:00,Card Payment,-101.4
TRX-0004679,ACC-001165,2023-01-02 09:00:00,Card Payment,-4.29
TRX-0001469,ACC-001165,2023-01-02 12:00:00,Transfer In,292.93
TRX-0040637,ACC-001165,2023-01-07 12:00:00,Card Payment,-132.85
TRX-0008315,ACC-001165,2023-01-09 03:00:00,Card Payment,-45.14
TRX-0005985,ACC-001165,2023-01-09 19:00:00,Transfer In,261.86
TRX-0027367,ACC-001165,2023-01-10 14:00:00,ATM Withdrawal,-77.54
TRX-0041049,ACC-001165,2023-01-15 07:00:00,Card Payment,-224.77
TRX-0045130,ACC-001165,2023-01-18 01:00:00,Transfer Out,-237.63
TRX-0032530,ACC-001165,2023-01-18 10:00:00,ATM Withdrawal,-3.12
TRX-0031424,ACC-001165,2023-01-30 05:00:00,Transfer Out,-232.98
TRX-0022971,ACC-001165,2023-01-31 01:00:00,ATM Withdrawal,-74.74
TRX-0003723,ACC-001165,2023-02-05 08:00:00,Transfer In,87.21
TRX-0045828,ACC-001165,2023-02-11 02:00:00,Fee,-82.58
TRX-0036308,ACC-001165,2023-02-12 16:00:00,Card Payment,-205.08
TRX-0007324,ACC-001165,2023-02-17 08:00:00,ATM Withdrawal,-459.11
TRX-0036328,ACC-001165,2023-03-09 04:00:00,Transfer Out,-1.49
TRX-0029100,ACC-001165,2023-03-09 13:00:00,Card Payment,-47.18
TRX-0004131,ACC-001165,2023-03-12 16:00:00,Transfer In,386.46
TRX-0000238,ACC-001165,2023-03-12 18:00:00,Salary Deposit,30.69
TRX-0013432,ACC-001165,2023-03-16 05:00:00,Transfer In,504.1
TRX-0006764,ACC-001165,2023-03-27 01:00:00,Card Payment,-48.43
TRX-0049715,ACC-001165,2023-04-12 17:00:00,ATM Withdrawal,-31.69
TRX-0010656,ACC-001165,2023-04-17 13:00:00,Salary Deposit,14.82
TRX-0002066,ACC-001165,2023-04-27 16:00:00,Card Payment,-479.01
TRX-0039884,ACC-001165,2023-05-04 12:00:00,Card Payment,-23.1
TRX-0007480,ACC-001165,2023-05-04 13:00:00,Card Payment,-560.71
TRX-0043437,ACC-001165,2023-05-16 04:00:00,Transfer Out,-39.52
TRX-0000412,ACC-001165,2023-05-25 08:00:00,Salary Deposit,20.49
TRX-0029140,ACC-001165,2023-06-08 23:00:00,Card Payment,-150.9
TRX-0000489,ACC-001165,2023-06-13 08:00:00,Transfer Out,-620.47
TRX-0035641,ACC-001165,2023-06-21 16:00:00,Card Payment,-99.38
TRX-0026277,ACC-001165,2023-07-06 06:00:00,Card Payment,-114.8
TRX-0033442,ACC-001165,2023-07-14 17:00:00,ATM Withdrawal,-58.74
TRX-0049829,ACC-001165,2023-08-03 01:00:00,Transfer In,174.31
TRX-0049732,ACC-001165,2023-09-02 18:00:00,Card Payment,-114.79
TRX-0033886,ACC-001165,2023-09-13 09:00:00,Transfer In,108.68
TRX-0043720,ACC-001165,2023-09-22 00:00:00,Card Payment,-136.9
TRX-0049677,ACC-001165,2023-09-23 20:00:00,Card Payment,-27.97
TRX-0044147,ACC-001165,2023-09-26 15:00:00,Card Payment,-115.67
TRX-0012127,ACC-001165,2023-10-01 13:00:00,Transfer In,45.11
TRX-0032066,ACC-001165,2023-10-07 11:00:00,Card Payment,-67.82
TRX-0018589,ACC-001165,2023-10-12 11:00:00,Transfer In,349.66
TRX-0018878,ACC-001165,2023-11-07 08:00:00,Card Payment,-204.69
TRX-0044488,ACC-001165,2023-11-30 01:00:00,Transfer In,115.53
TRX-0018388,ACC-001165,2023-12-13 13:00:00,Transfer Out,-130.94
TRX-0003323,ACC-001165,2023-12-26 21:00:00,Salary Deposit,61.55
TRX-0019942,ACC-001166,2023-01-03 16:00:00,Card Payment,-264.48
TRX-0017675,ACC-001166,2023-01-22 23:00:00,Transfer In,139.4
TRX-0025306,ACC-001166,2023-01-24 17:00:00,Transfer Out,-273.86
TRX-0033306,ACC-001166,2023-02-07 11:00:00,Card Payment,-8.28
TRX-0014498,ACC-001166,2023-02-09 21:00:00,ATM Withdrawal,-36.18
TRX-0014434,ACC-001166,2023-02-20 18:00:00,Card Payment,-623.79
TRX-0046845,ACC-001166,2023-03-02 23:00:00,Transfer In,38.31
TRX-0018245,ACC-001166,2023-03-06 23:00:00,Fee,-3.32
TRX-0011602,ACC-001166,2023-03-23 05:00:00,ATM Withdrawal,-548.51
TRX-0033034,ACC-001166,2023-03-30 09:00:00,Card Payment,-80.92
TRX-0036537,ACC-001166,2023-04-05 05:00:00,Card Payment,-8.59
TRX-0026733,ACC-001166,2023-04-15 08:00:00,Card Payment,-9.04
TRX-0015096,ACC-001166,2023-04-29 00:00:00,Card Payment,-121.59
TRX-0026161,ACC-001166,2023-05-19 18:00:00,Transfer Out,-53.2
TRX-0008318,ACC-001166,2023-05-22 06:00:00,Card Payment,-158.6
TRX-0033079,ACC-001166,2023-05-24 08:00:00,Card Payment,-136.08
TRX-0049353,ACC-001166,2023-06-14 17:00:00,Transfer Out,-58.61
TRX-0009551,ACC-001166,2023-06-16 20:00:00,Transfer In,175.68
TRX-0005618,ACC-001166,2023-07-06 07:00:00,Salary Deposit,32.51
TRX-0009743,ACC-001166,2023-07-13 08:00:00,ATM Withdrawal,-169.98
TRX-0049286,ACC-001166,2023-07-14 10:00:00,Transfer In,34.33
TRX-0021816,ACC-001166,2023-07-21 00:00:00,Salary Deposit,212.45
TRX-0011495,ACC-001166,2023-07-21 10:00:00,ATM Withdrawal,-188.37
TRX-0041455,ACC-001166,2023-08-04 20:00:00,Card Payment,-181.15
TRX-0025194,ACC-001166,2023-08-13 21:00:00,Transfer Out,-25.91
TRX-0019568,ACC-001166,2023-08-15 08:00:00,Card Payment,-11.13
TRX-0039944,ACC-001166,2023-08-16 19:00:00,Card Payment,-295.65
TRX-0042532,ACC-001166,2023-08-19 19:00:00,Card Payment,-390.43
TRX-0001787,ACC-001166,2023-08-31 10:00:00,Transfer Out,-271.2
TRX-0012098,ACC-001166,2023-09-04 21:00:00,Transfer Out,-199.67
TRX-0048292,ACC-001166,2023-09-05 09:00:00,Transfer In,177.81
TRX-0006757,ACC-001166,2023-10-01 05:00:00,Salary Deposit,266.29
TRX-0046869,ACC-001166,2023-11-04 04:00:00,Card Payment,-56.17
TRX-0042469,ACC-001166,2023-11-14 08:00:00,ATM Withdrawal,-37.38
TRX-0014645,ACC-001166,2023-11-14 17:00:00,Transfer Out,-19.3
TRX-0010002,ACC-001166,2023-11-19 07:00:00,ATM Withdrawal,-75.96
TRX-0027942,ACC-001166,2023-11-25 14:00:00,ATM Withdrawal,-687.23
TRX-0023858,ACC-001166,2023-12-04 04:00:00,Card Payment,-38.01
TRX-0044432,ACC-001166,2023-12-14 05:00:00,Card Payment,-74.6
TRX-0009180,ACC-001166,2023-12-20 18:00:00,Card Payment,-121.04
TRX-0028017,ACC-001166,2023-12-22 12:00:00,Transfer Out,-127.58
TRX-0006155,ACC-001166,2023-12-24 06:00:00,Card Payment,-103.32
TRX-0003671,ACC-001167,2023-01-06 04:00:00,Transfer In,296.77
TRX-0035363,ACC-001167,2023-01-08 23:00:00,Card Payment,-18.77
TRX-0011120,ACC-001167,2023-01-30 06:00:00,Transfer Out,-208.82
TRX-0042352,ACC-001167,2023-02-09 07:00:00,Card Payment,-25.25
TRX-0024176,ACC-001167,2023-02-17 12:00:00,Card Payment,-42.74
TRX-0033657,ACC-001167,2023-03-09 23:00:00,Card Payment,-195.41
TRX-0031812,ACC-001167,2023-03-12 05:00:00,Transfer Out,-266.44
TRX-0047716,ACC-001167,2023-03-14 23:00:00,Card Payment,-27.13
TRX-0042295,ACC-001167,2023-03-19 11:00:00,Fee,-39.1
TRX-0005037,ACC-001167,2023-03-28 11:00:00,Card Payment,-18.8
TRX-0049584,ACC-001167,2023-04-07 14:00:00,Card Payment,-152.34
TRX-0000162,ACC-001167,2023-04-08 10:00:00,ATM Withdrawal,-169.45
TRX-0020832,ACC-001167,2023-04-17 10:00:00,Fee,-14.86
TRX-0001349,ACC-001167,2023-04-26 19:00:00,Card Payment,-12.73
TRX-0006883,ACC-001167,2023-05-20 10:00:00,Transfer In,156.76
TRX-0019353,ACC-001167,2023-05-26 22:00:00,ATM Withdrawal,-102.84
TRX-0013640,ACC-001167,2023-06-14 15:00:00,Transfer In,269.14
TRX-0038542,ACC-001167,2023-06-15 15:00:00,Card Payment,-57.69
TRX-0002954,ACC-001167,2023-06-18 09:00:00,Fee,-127.97
TRX-0018360,ACC-001167,2023-06-19 00:00:00,Card Payment,-28.88
TRX-0014267,ACC-001167,2023-07-02 00:00:00,Card Payment,-330.2
TRX-0049848,ACC-001167,2023-07-02 05:00:00,Transfer Out,-162.89
TRX-0015566,ACC-001167,2023-07-07 11:00:00,Card Payment,-233.16
TRX-0039226,ACC-001167,2023-07-11 06:00:00,Card Payment,-63.52
TRX-0017033,ACC-001167,2023-07-30 04:00:00,ATM Withdrawal,-15.34
TRX-0016431,ACC-001167,2023-08-23 07:00:00,Salary Deposit,74.38
TRX-0041910,ACC-001167,2023-08-29 03:00:00,Fee,-5.63
TRX-0025588,ACC-001167,2023-09-02 13:00:00,Transfer Out,-13.22
TRX-0014148,ACC-001167,2023-09-02 15:00:00,Transfer In,92.49
TRX-0022775,ACC-001167,2023-09-03 09:00:00,Fee,-28.02
TRX-0014112,ACC-001167,2023-09-03 22:00:00,Salary Deposit,127.72
TRX-0034172,ACC-001167,2023-09-10 14:00:00,Transfer Out,-228.11
TRX-0034401,ACC-001167,2023-09-30 23:00:00,Card Payment,-29.39
TRX-0012655,ACC-001167,2023-10-21 08:00:00,Card Payment,-66.09
TRX-0036592,ACC-001167,2023-11-07 21:00:00,Transfer In,152.5
TRX-0030906,ACC-001167,2023-11-09 01:00:00,Card Payment,-361.7
TRX-0034933,ACC-001167,2023-11-14 23:00:00,Transfer In,176.91
TRX-0034839,ACC-001167,2023-11-23 10:00:00,Transfer In,21.27
TRX-0010121,ACC-001167,2023-11-23 16:00:00,Transfer In,1.55
TRX-0046527,ACC-001167,2023-11-27 18:00:00,Card Payment,-450.82
TRX-0033581,ACC-001167,2023-12-06 13:00:00,Card Payment,-15.52
TRX-0038808,ACC-001167,2023-12-06 19:00:00,Transfer In,474.27
TRX-0010339,ACC-001167,2023-12-07 09:00:00,Salary Deposit,8.56
TRX-0045556,ACC-001167,2023-12-11 18:00:00,Salary Deposit,183.77
TRX-0017161,ACC-001167,2023-12-22 21:00:00,Card Payment,-179.22
TRX-0002297,ACC-001168,2023-01-16 11:00:00,Card Payment,-549.77
TRX-0024588,ACC-001168,2023-01-18 17:00:00,Card Payment,-154.45
TRX-0006007,ACC-001168,2023-01-19 22:00:00,Card Payment,-32.78
TRX-0038555,ACC-001168,2023-01-24 17:00:00,Transfer Out,-70.69
TRX-0032350,ACC-001168,2023-01-25 16:00:00,Card Payment,-90.57
TRX-0014609,ACC-001168,2023-01-30 12:00:00,Card Payment,-81.29
TRX-0046587,ACC-001168,2023-02-01 19:00:00,Salary Deposit,13.75
TRX-0039858,ACC-001168,2023-02-03 23:00:00,Card Payment,-478.3
TRX-0007155,ACC-001168,2023-02-10 22:00:00,Transfer In,207.25
TRX-0015492,ACC-001168,2023-02-12 21:00:00,Card Payment,-854.61
TRX-0045899,ACC-001168,2023-02-15 07:00:00,Card Payment,-383.66
TRX-0032788,ACC-001168,2023-02-28 08:00:00,Transfer Out,-170.24
TRX-0040314,ACC-001168,2023-03-07 17:00:00,Transfer Out,-186.19
TRX-0030304,ACC-001168,2023-03-18 19:00:00,Card Payment,-22.18
TRX-0049014,ACC-001168,2023-03-25 09:00:00,Transfer Out,-31.6
TRX-0020381,ACC-001168,2023-04-11 14:00:00,Transfer In,194.05
TRX-0026435,ACC-001168,2023-04-15 22:00:00,Card Payment,-228.3
TRX-0009347,ACC-001168,2023-04-17 01:00:00,Transfer In,16.62
TRX-0008230,ACC-001168,2023-05-02 20:00:00,Salary Deposit,7.46
TRX-0045440,ACC-001168,2023-05-09 11:00:00,Transfer Out,-41.45
TRX-0021777,ACC-001168,2023-06-14 23:00:00,Transfer Out,-20.24
TRX-0031076,ACC-001168,2023-06-18 00:00:00,Card Payment,-4.58
TRX-0003807,ACC-001168,2023-06-20 16:00:00,Transfer Out,-0.6
TRX-0014182,ACC-001168,2023-06-28 20:00:00,Transfer In,8.87
TRX-0043312,ACC-001168,2023-07-06 07:00:00,Card Payment,-142.85
TRX-0002969,ACC-001168,2023-07-06 13:00:00,Card Payment,-543.57
TRX-0018321,ACC-001168,2023-07-09 22:00:00,Card Payment,-60.25
TRX-0030807,ACC-001168,2023-07-19 04:00:00,Transfer Out,-39.77
TRX-0028378,ACC-001168,2023-08-04 20:00:00,Transfer Out,-147.57
TRX-0033914,ACC-001168,2023-08-18 22:00:00,Salary Deposit,112.87
TRX-0043738,ACC-001168,2023-08-22 17:00:00,Transfer Out,-66.29
TRX-0030469,ACC-001168,2023-08-27 17:00:00,Transfer In,208.01
TRX-0004607,ACC-001168,2023-08-31 11:00:00,Transfer Out,-22.69
TRX-0027576,ACC-001168,2023-09-04 07:00:00,Salary Deposit,208.88
TRX-0041226,ACC-001168,2023-09-15 20:00:00,Transfer In,173.35
TRX-0001043,ACC-001168,2023-10-01 09:00:00,Card Payment,-11.91
TRX-0000779,ACC-001168,2023-10-11 01:00:00,Transfer In,431.12
TRX-0046994,ACC-001168,2023-11-11 22:00:00,Card Payment,-18.35
TRX-0036378,ACC-001168,2023-11-15 21:00:00,Transfer Out,-284.44
TRX-0015241,ACC-001168,2023-11-29 12:00:00,Card Payment,-26.73
TRX-0028374,ACC-001168,2023-12-01 09:00:00,Card Payment,-32.99
TRX-0006053,ACC-001168,2023-12-13 18:00:00,Transfer Out,-141.01
TRX-0041970,ACC-001168,2023-12-24 00:00:00,Card Payment,-392.3
TRX-0018505,ACC-001169,2023-01-01 09:00:00,Transfer Out,-485.92
TRX-0049203,ACC-001169,2023-01-04 18:00:00,Transfer Out,-36.76
TRX-0045825,ACC-001169,2023-01-08 00:00:00,Card Payment,-80.63
TRX-0030144,ACC-001169,2023-01-15 00:00:00,Transfer Out,-1.51
TRX-0036417,ACC-001169,2023-01-23 03:00:00,Fee,-106.6
TRX-0012241,ACC-001169,2023-02-02 09:00:00,Card Payment,-410.71
TRX-0033218,ACC-001169,2023-02-15 21:00:00,Card Payment,-262.11
TRX-0027073,ACC-001169,2023-03-09 08:00:00,Transfer Out,-148.77
TRX-0010770,ACC-001169,2023-03-11 02:00:00,Transfer Out,-173.08
